timestamp,simple-path,time
2021-12-09 13:26:40.395,/master/welcome,3408
2021-12-09 13:26:40.893,/master/welcome,470
2021-12-09 13:26:42.143,/master/sign-in,1114
2021-12-09 13:26:43.357,/master/welcome,613
2021-12-09 13:26:46.054,/master/welcome,325
2021-12-09 13:26:46.777,/master/welcome,595
2021-12-09 13:26:47.225,/master/welcome,311
2021-12-09 13:26:47.589,/master/welcome,323
2021-12-09 13:26:48.274,/master/sign-in,573
2021-12-09 13:26:49.565,/master/welcome,586
