timestamp,test-class,test-method,time,description,result
2021-12-08 18:27:00.617,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1376,"[1] recordIndex=0, moment=2021/12/08 12:30, author=Leslie Design, text=I have to go to the dry cleaner!, info=http://cleanApp.com",OK
2021-12-08 18:27:02.032,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1132,"[2] recordIndex=1, moment=2021/12/08 12:30, author=Marta Design, text=I have to study for the exams, info=https://www.informatica.us.es/",OK
2021-12-08 18:27:03.381,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1067,"[3] recordIndex=2, moment=2021/12/08 15:30, author=Foo Bar, text=Just turning 50!, info=null",OK
2021-12-08 18:27:04.883,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1261,"[4] recordIndex=3, moment=2021/12/08 15:39, author=John Doe, text=I'm happy!, info=null",OK
2021-12-08 18:27:06.653,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1267,"[5] recordIndex=4, moment=2021/12/08 15:55, author=Jane Doe, text=I have to clean the car, info=http://www.lavaderoSevilla.com",OK
