timestamp,test-class,test-method,time,description,result
2021-12-09 14:09:25.57,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5826,"[1] recordIndex=11, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/12/08 23:50, periodFinal=2021/12/09 18:55, workloadInHours=10, Link=http://www.sample-app.com, isPublic=true",Expected value '2021/12/08 23:50' in attribute 0 of record 11, but found '2021/03/31 17:50'
2021-12-09 14:09:32.341,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,6512,"[2] recordIndex=12, title=Clean my car, description=I have to clean my car, periodInitial=2021/12/09 17:50, periodFinal=2021/12/10 19:55, workloadInHours=10, Link=null, isPublic=false",Expected value '10' in input box 'workloadInHours', but '10.00' was found
2021-12-09 14:09:38.573,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5828,"[3] recordIndex=13, title=Study the math test, description=I have to study this month, periodInitial=2021/12/10 13:50, periodFinal=2021/12/11 17:55, workloadInHours=9.00, Link=http://mathExams.com, isPublic=false",OK
2021-12-09 14:09:45.029,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,6157,"[4] recordIndex=14, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/12/10 17:50, periodFinal=2021/12/14 19:55, workloadInHours=0.01, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 14:09:50.828,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5569,"[5] recordIndex=15, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/12/09 19:50, periodFinal=2021/12/10 17:55, workloadInHours=1.34, Link=null, isPublic=false",OK
2021-12-09 14:09:56.677,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5603,"[6] recordIndex=16, title=Clean the car, description=I have to clean the car, periodInitial=2021/12/10 17:30, periodFinal=2021/12/15 18:30, workloadInHours=0.59, Link=http://lavaderosSevilla.com, isPublic=false",OK
