timestamp,test-class,test-method,time,description,result
2021-12-09 14:06:44.783,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,4871,"[1] recordIndex=14, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/12/08 23:50, periodFinal=2021/12/09 18:55, workloadInHours=10, Link=http://www.sample-app.com, isPublic=true",Record index 14 is out of range
2021-12-09 14:06:50.205,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5160,"[2] recordIndex=15, title=Clean my car, description=I have to clean my car, periodInitial=2021/12/09 17:50, periodFinal=2021/12/10 19:55, workloadInHours=10, Link=null, isPublic=false",Record index 15 is out of range
2021-12-09 14:06:56.818,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,6267,"[3] recordIndex=16, title=Study the math test, description=I have to study this month, periodInitial=2021/12/10 13:50, periodFinal=2021/12/11 17:55, workloadInHours=9.00, Link=http://mathExams.com, isPublic=false",Record index 16 is out of range
2021-12-09 14:07:02.806,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5608,"[4] recordIndex=17, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/12/10 17:50, periodFinal=2021/12/14 19:55, workloadInHours=0.01, Link=http://www.sample-app.com, isPublic=true",Record index 17 is out of range
2021-12-09 14:07:07.938,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,4839,"[5] recordIndex=18, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/12/09 19:50, periodFinal=2021/12/10 17:55, workloadInHours=1.34, Link=null, isPublic=false",Record index 18 is out of range
