timestamp,test-class,test-method,time,description,result
2021-12-09 14:30:02.995,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,7651,"[1] recordIndex=12, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2022/01/24 23:50, periodFinal=2022/02/28 18:55, workloadInHours=10, Link=http://www.sample-app.com, isPublic=true",Expected value '10' in input box 'workloadInHours', but '10.00' was found
2021-12-09 14:30:09.049,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5668,"[2] recordIndex=13, title=Clean my car, description=I have to clean my car, periodInitial=2022/01/24 17:50, periodFinal=2022/02/28 19:55, workloadInHours=10.00, Link=null, isPublic=false",OK
2021-12-09 14:30:14.885,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5597,"[3] recordIndex=14, title=Study the math test, description=I have to study this month, periodInitial=2022/01/25 13:50, periodFinal=2022/02/20 17:55, workloadInHours=9.00, Link=http://mathExams.com, isPublic=false",OK
2021-12-09 14:30:21.002,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5884,"[4] recordIndex=15, title=Developing my application, description=I have to finish developing my application, periodInitial=2022/01/25 17:50, periodFinal=2022/02/28 19:55, workloadInHours=0.01, Link=http://www.sample-app.com, isPublic=true",OK
