timestamp,simple-path,time
2021-12-09 13:52:17.462,/master/welcome,485
2021-12-09 13:52:17.78,/master/welcome,293
2021-12-09 13:52:18.639,/master/sign-in,622
2021-12-09 13:52:19.913,/master/welcome,570
